id,count
宝马-X1-20132014（车头）,3193
丰田-皇冠-2012,3192
别克-昂科拉-20162017(中低配版)（车头）,3191
猎豹-CS10-2015（车头）,3173
丰田-普瑞维亚-20062012,3161
哈弗-H6.Coupe-20152016(蓝标版)（车尾）,3159
福田-风景G7-20142016(客运版)（车尾）,3159
起亚-K2-2012(两厢)（车尾）,3154
jeep-自由侠-20162017,3150
长安-欧尚-20162017（车尾）,3150
雪铁龙-C4L-20132014（车尾）,3136
北汽绅宝-X35-2016,3129
东南-V3菱悦-20102011(含改款)（车头）,3129
宇通-ZK6876H（车头）,3118
马自达-阿特兹-2014,3113
标致-307-20042010(三厢)（车尾）,3111
本田-思铂睿-2009,3110
宝沃-BX7-2016,3106
路虎-发现4-2010（车头）,3102
雷诺-科雷傲-20092014（车尾）,3099
东风小康-K07-20062013（车尾）,3095
吉利-帝豪GS-2016(优雅版),3093
福特-新世代全顺-2013（车头）,3093
丰田-致炫-20142015（车尾）,3093
别克-GL8-20052010(陆尊)（车头）,3085
开瑞-优优-2010（车头）,3084
长安-长安之星3-2015,3080
MG-MG6-20102013（车头）,3079
日产-阳光-20142015（车头）,3069
标致-2008-2014,3069
本田-思铂睿-2015（车头）,3067
力帆-320-20092012,3066
哈弗-H2s-2017(蓝标版),3056
大众-捷达-19982003（车尾）,3053
三菱-劲炫ASX-2013（车头）,3049
宇通-ZK6122H（车头）,3048
本田-飞度-20042007（车尾）,3044
众泰-5008-20082010,3041
东风风光-370-2016（车头）,3039
丰田-威驰-2017（车尾）,3037
青岛解放-新大威重卡（车头）,3030
长城-C30-2012（车头）,3021
起亚-赛拉图-2012（车头）,3021
本田-思域-2016(高配版)（车头）,3019
宝骏-310-2016(低配版)（车头）,3015
日产-D22-20082013（车头）,3014
现代-悦纳-2016(中高配版)（车头）,3012
皮卡类（车尾）,3007
路虎-神行者2-20132015,2991
凯迪拉克-XTS-2016(中高配版)（车头）,2973
丰田-皇冠-2015（车头）,2971
本田-奥德赛-20132014,2970
奇瑞-瑞虎-20112013（车头）,2969
众泰-知豆-2014（车头）,2952
现代-胜达-2010（车头）,2952
日产-轩逸-2008（车头）,2950
大众-途观(进口)-2012（车头）,2949
本田-思域-2014,2937
海马-爱尚EV-2017（车头）,2935
大众-途观L-2017(高配版)（车头）,2931
奥驰-V3（车头）,2920
别克-GL8-20032004(陆尊)（车头）,2903
北汽威旺-205-2013,2901
青岛解放-骏威J5K（车头）,2898
马自达-CX4-2016,2892
雪铁龙-C3XR-20152017（车尾）,2885
奇瑞-瑞虎3-20142016（车尾）,2882
凯迪拉克-XTS-20132014（车尾）,2880
比亚迪-F3-2015（车头）,2871
启辰-T70-2015（车头）,2859
马自达-昂科塞拉-2017（车头）,2858
马自达-CX5-20132014（车尾）,2853
宇通-ZK6908H（车尾）,2850
中华-V3-2015（车头）,2849
福特-经典福克斯-2013(三厢)（车头）,2841
路虎-揽胜极光-20122015（车尾）,2841
奥迪-A4L-2017(中高配版)（车头）,2838
雪佛兰-科鲁兹-2017（车尾）,2836
宝马-7系-20092012（车头）,2830
丰田-汉兰达-20122013（车尾）,2829
现代-格锐-2013,2818
丰田-皇冠-20052009（车尾）,2815
奔驰-GL级-20132015,2811
奇瑞-旗云2-2012,2807
起亚-智跑-2015(低配版)（车头）,2805
铃木-天语SX4-2009（车头）,2803
奔驰-R级-20092014（车尾）,2795
别克-君越-2016(20T含改款)（车尾）,2787
哈弗-H2-2017(蓝标版高配型)（车头）,2781
斯柯达-明锐-20102014（车尾）,2780
铃木-雨燕-2013,2778
江淮-瑞风M4-20162017（车头）,2777
福特-蒙迪欧致胜-20072010(中高配版)（车头）,2776
马自达-马自达3-20102012(三厢)（车尾）,2763
铃木-雨燕-2005（车头）,2752
奔腾-B70-20102011（车尾）,2749
北汽绅宝-X25-2015,2748
众泰-大迈X5-20152017,2741
奥迪-A3-20142015(两厢中高配版)（车头）,2738
大众-宝来-20022005（车头）,2737
现代-索纳塔-20042008（车尾）,2735
大众-高尔夫-20152017(R.Line)（车头）,2734
福特-金牛座-2015（车头）,2733
别克-GL8-20042007（车尾）,2724
雷诺-科雷傲-2014（车头）,2723
奔驰-E级-20142015（车尾）,2718
沃尔沃-S60-20112014（车尾）,2714
华泰-圣达菲-20062012（车头）,2708
宇通-ZK6116HGS（车头）,2704
五十铃-600P（车头）,2704
雪佛兰-爱唯欧-20112013（车头）,2700
荣威-350-2010（车头）,2699
保时捷-Macan-20142016（车头）,2694
日产-楼兰-2015（车头）,2686
凯迪拉克-SRX-20102013（车尾）,2686
东风-多利卡锐铃（车头）,2684
现代-索纳塔九-2015(高配版)（车头）,2680
解放-奥威J5P（车头）,2678
福田-蒙派克E-2012（车头）,2663
飞碟-FD3163P8K4（车头）,2656
起亚-索兰托-20092012,2655
斯柯达-晶锐-20122014,2653
凯迪拉克-ATS.L-2014,2651
雪铁龙-爱丽舍-20082013（车尾）,2644
斯柯达-昕锐-20132015（车尾）,2643
江淮-瑞风S2-2015（车头）,2643
长安-CX20-2014,2639
标致-3008-20132015（车尾）,2627
金龙-XMQ6120C（车尾）,2623
启辰-T70-20152016（车尾）,2617
红岩-金刚重卡（车头）,2609
日产-NV200-2014(尊雅及豪华型)（车头）,2598
宝马-X3-2012（车头）,2584
大众-桑塔纳浩纳-2015(中高配版)（车头）,2572
宝马-3系-20132015(M运动型)（车头）,2565
依维柯-得意-20092014（车尾）,2565
起亚-KX3-2015（车尾）,2556
五菱-征程-2015,2555
smart-fortwo-20122014（车头）,2555
起亚-狮跑-2012（车头）,2552
大众-Polo劲取-2009(含劲情)（车头）,2547
标致-307-20042007（车头）,2545
大众-桑塔纳2000-20002003（车尾）,2544
东风风神-A60-2012（车头）,2530
广汽传祺-GA3S视界-2014,2526
日产-帕拉丁-20042013（车尾）,2502
别克-君威-20032005（车尾）,2501
铃木-北斗星-2010(e加版)（车头）,2486
雷诺-科雷嘉-20162017（车头）,2469
本田-冠道-2017(高配版)（车头）,2467
中华-H330-2013,2466
本田-雅阁-2016(高配版)（车头）,2461
海马-海福星-20072010（车尾）,2452
三菱-劲炫ASX-20132015（车尾）,2452
比亚迪-F0-2015（车头）,2441
大众-途观L-2017(1.8T)（车尾）,2437
铃木-锋驭-2014,2429
道奇-酷威-20122016（车尾）,2424
大众-Polo劲取-20062011（车尾）,2423
一汽-佳宝V70-2011,2413
宝马-7系-20092013（车尾）,2410
奥迪-Q7-20102015（车尾）,2403
MINI-MINI.COOPER-2014（车头）,2397
东风风行-S500-20162017（车尾）,2396
丰田-凯美瑞-2012(骏瑞)（车头）,2394
大众-帕萨特领驭-20052007（车尾）,2393
丰田-锐志-20072009（车头）,2390
马自达-马自达6-20082012（车头）,2389
哈弗-H3-20092010(领先版),2388
长安-长安之星-2005(SC6371A)（车尾）,2385
MG-MG3-2014（车头）,2384
smart-fortwo-2015（车头）,2383
比亚迪-宋-2016,2377
保时捷-卡宴-2015,2375
雪佛兰-科帕奇-20112014(含进口版)（车尾）,2372
奔腾-B30-2016（车头）,2371
误检-车顶-2（车头）,2367
东风小康-C35-20122014（车尾）,2366
吉利-海景-20102012（车头）,2365
日产-奇骏-2012,2363
本田-锋范-20152017（车尾）,2361
起亚-K5-2014（车尾）,2358
长安-欧力威-2014（车头）,2356
联合卡车-U540（车头）,2353
青岛解放-悍威J5M重卡（车头）,2351
长安-悦翔-20092010（车头）,2341
奥迪-A8-20112014（车尾）,2338
日产-逍客-20082010（车头）,2336
斯柯达-昕锐-20132015(低配版)（车头）,2329
斯巴鲁-森林人-20132015（车头）,2329
MG-锐腾-2017（车头）,2327
解放-J4-2006（车头）,2325
比亚迪-F6-20082011,2323
奇瑞-旗云2-2010（车尾）,2312
奇瑞-旗云-2006（车头）,2311
奥迪-A3-20142015(三厢)（车尾）,2305
哈弗-H1-2015（车头）,2300
长安-悦翔-20092012（车尾）,2300
奇瑞-E3-2013,2298
奔驰-GLK级-2015（车头）,2292
广汽传祺-GS8-2017（车尾）,2287
三菱-欧蓝德(进口)-20062012（车尾）,2272
丰田-RAV4荣放-2016（车尾）,2265
奔驰-C级-20082013（车尾）,2265
三菱-欧蓝德-2016(含进口版)（车尾）,2265
长安-奔奔-2014（车头）,2261
比亚迪-元-2016,2257
标致-207-20092011(三厢)（车尾）,2250
东南-得利卡-2014,2249
丰田-锐志-20052009（车尾）,2242
启辰-D50-2015（车头）,2236
青岛解放-龙V（车头）,2234
中华-V5-2012,2232
江淮-格尔发（车头）,2231
宝马-X5-20082013（车尾）,2231
东风风光-360-2015,2227
铃木-启悦-2015(高配版)（车尾）,2227
东南-V3菱悦-20102013（车尾）,2224
丰田-致炫-2016(改款)（车尾）,2219
奇瑞-瑞虎-2007（车头）,2212
海马-福仕达鸿达-2012,2205
本田-思铭-2011,2205
奥迪-A3-20142015(三厢中高配版)（车头）,2203
标致-308-2016(低配版)（车头）,2202
大众-捷达-2017(中高配版)（车头）,2194
宇通-ZK6118HQY8Y（车头）,2192
猎豹-黑金刚-20092013,2189
丰田-兰德酷路泽-2016(中高配版)（车头）,2182
丰田-威驰-20042006（车尾）,2178
依维柯-都灵-2009（车头）,2174
雷克萨斯-NX-20152016（车头）,2169
东风-EQ6668LT1（车头）,2165
大众-甲壳虫-20132015（车头）,2159
理念-S1-20112012,2154
雷克萨斯-NX-20152017（车尾）,2153
MG-ZS-2017(16T版)（车头）,2151
跃进-欧卡W3308（车头）,2146
宝马-7系-20132014（车头）,2134
起亚-K4-20142015(中高配版)（车头）,2133
宝马-3系-20132015(运动设计套装)（车头）,2133
沃尔沃-XC60-20092013（车头）,2131
起亚-赛拉图-2007（车头）,2121
宇通-ZK6127H（车头）,2121
青岛解放-途V（车头）,2120
哈飞-民意-2008（车尾）,2120
海马-M5-20142015,2119
五十铃-100P（车头）,2119
江淮-同悦-20082011（车头）,2117
宇通-ZK6601NG1（车头）,2116
捷豹-XJ-20102015,2114
东风风神-AX7-20152016（车尾）,2110
徐工-起重机（车头）,2109
丰田-皇冠-2010（车头）,2106
标致-307-20082013(两厢)（车尾）,2106
MG-MG5-20122014,2106
荣威-750-2006（车头）,2103
东风-EQ5040XXY（车头）,2101
五菱-五菱之光-2015（车头）,2091
北汽新能源-EC系列-2017（车头）,2089
华泰-圣达菲-20062008（车尾）,2087
比亚迪-宋-20162017(盖世版)（车头）,2080
宝马-X3-2014(X设计套装)（车头）,2073
本田-奥德赛-20042006,2062
奔驰-GLA级-20152016（车尾）,2059
大众-Polo-20042005,2056
北汽幻速-S3L-2016,2048
福特-全顺-2017（车头）,2047
东风-锐骐皮卡-2007（车头）,2046
东风风行-景逸X5-2017(1.6L)（车头）,2043
青岛解放-虎V轻卡（车头）,2042
宝马-3系GT-20132014(领先型)（车头）,2041
雪铁龙-爱丽舍-2003（车头）,2041
长城-C30-2010（车头）,2034
中华-骏捷FRV-20082010（车尾）,2028
长安-长安星光35-20072009（车头）,2027
福特-探险者-2016（车头）,2017
北汽绅宝-D50-20142015（车头）,2014
铃木-天语SX4-20062012(两厢)（车尾）,2007
三菱-劲炫ASX-2016（车头）,2002
雪铁龙-世嘉-20082011(两厢),1999
铃木-北斗星e加-20092012（车尾）,1998
长安-CX70-20162017(1.6L)（车尾）,1992
奇瑞-风云2-2013（车头）,1990
三菱-翼神-20102012（车头）,1989
东风风行-景逸S50-20142016（车头）,1987
宝骏-310-2016（车尾）,1985
福特-蒙迪欧致胜-20112012（车尾）,1984
北京汽车-E系列-20122013(两厢)（车尾）,1976
林肯-MKC-20142015（车头）,1972
MG-锐腾-20152016(中高配版)（车尾）,1971
斯巴鲁-森林人-20132014（车尾）,1968
东南-DX3-2016（车头）,1967
丰田-逸致-20112014（车头）,1967
哈飞-路宝-20072009（车尾）,1964
五菱-鸿途-20062009（车头）,1964
中华-骏捷-2007（车头）,1962
跃进-载货汽车（车头）,1959
菲亚特-致悦-2014,1959
开瑞-优雅-20072012,1956
金旅-XML6907J78（车尾）,1956
东风-锐骐多功能车-20102013(含ZN厢式车)（车尾）,1954
广汽传祺-GS5速博-2015（车头）,1945
海马-M3-2013（车头）,1939
凯迪拉克-SRX-20092012（车头）,1939
中华-骏捷FRV-2010,1937
东风柳汽-乘龙LZ4150M3AA（车头）,1937
青年-JNP6127F（车头）,1936
奔驰-S级-20142017（车尾）,1935
MINI-COUNTRYMAN-2011（车头）,1934
长安-悦翔V5-2012,1930
丰田-威驰-20052006（车头）,1928
奥迪-A4L-2017（车尾）,1928
丰田-柯斯达-2007(豪华版)（车头）,1924
雪佛兰-科鲁兹-2017(中低配版含两厢型)（车头）,1924
东风风神-A60-20122014（车尾）,1922
奔驰-C级-2015,1918
奥驰-D系列（车头）,1915
奔腾-X40-2017,1906
凯迪拉克-XTS-20132015(低配型)（车头）,1897
宇通-ZK6878HFB（车尾）,1896
斯巴鲁-森林人-20132015(尊贵及纪念版)（车头）,1895
东风-帅客-2016,1890
日产-玛驰-2010（车头）,1890
福田-图雅诺-2015（车头）,1888
大众-桑塔纳2000-19952003（车头）,1887
别克-凯越HRV-2005（车头）,1880
力帆-330-2014（车头）,1880
马自达-睿翼-20092011（车头）,1877
江淮-和悦RS-2013,1877
东风风行-菱智M5-2017（车头）,1876
斯柯达-速派-20132015（车头）,1871
哈弗-H5-20102013（车尾）,1867
江淮-瑞风祥和-20072011（车尾）,1866
吉利-博瑞-20152016（车尾）,1865
广汽传祺-GA6-2015（车头）,1864
斯巴鲁-XV-20122015（车头）,1862
凯迪拉克-XTS-20132015(中高配型)（车头）,1862
长安-星卡-2007（车头）,1852
宇通-ZK6105HNG1（车尾）,1844
奥迪-Q7-2016(标准版)（车头）,1843
宇通-ZK6127HQB9（车头）,1842
宝马-5系GT-20102013,1841
比亚迪-G3-20102013,1840
起亚-索兰托-2015（车头）,1839
福特-蒙迪欧-20042005(中高配版)（车头）,1837
福特-新世代全顺-2009（车头）,1835
雷诺-科雷傲-2011（车头）,1833
宇通-ZK6127HS（车头）,1831
大众-CC-20102012（车尾）,1822
雷克萨斯-ES-20102012（车头）,1816
众泰-SR7-2016,1814
菲亚特-菲翔-2015（车头）,1812
五菱-宏光S1-2015(舒适型)（车尾）,1811
江淮-瑞风-2011(祥和版)（车头）,1810
长安-长安之星-2013（车尾）,1809
中国重汽-豪沃T7G（车头）,1805
丰田-致享-2017(中配版)（车头）,1803
日产-天籁-20052007（车头）,1798
铃木-浪迪-20092010（车头）,1797
英菲尼迪-Q50L-2015（车头）,1794
哈飞-小霸王-2010,1791
比亚迪-速锐-2015（车头）,1790
南骏-CNJ6601HB,1779
比亚迪-F3R-20082011（车头）,1779
铃木-雨燕-20052010（车尾）,1776
奥迪-A8-20122013(中低配版)（车头）,1773
江淮-星锐-20112013（车尾）,1769
大众-桑塔纳3000-20052007（车尾）,1767
起亚-K3S-2014,1764
吉利-自由舰-20052007（车头）,1764
雪佛兰-科帕奇-20152017,1760
马自达-马自达6-20132015（车头）,1759
起亚-K5-2016(低配版)（车头）,1756
五菱-五菱之光-2009（车头）,1756
东风-锐骐皮卡-2013（车头）,1755
混凝土搅拌车类（车尾）,1754
洒水车类（车尾）,1752
一汽-佳宝V52-2010（车头）,1746
宇通-ZK6108HGA（车头）,1746
奇瑞-旗云2-2010(豪华型)（车头）,1733
宇通-ZK6127HC（车头）,1733
东风-大力神（车头）,1733
雷诺-科雷傲-2017(中低配版)（车头）,1732
福特-嘉年华-20092012(运动版)（车头）,1727
东风风行-景逸X5-2017（车尾）,1719
哈弗-H7-2016,1717
东南-DX7-20152016（车尾）,1711
福特-蒙迪欧致胜-20072010（车尾）,1710
大众-捷达-2017（车尾）,1709
江淮-瑞风M5-2012（车头）,1708
奥迪-A8-2014(中高配版)（车头）,1705
宝骏-730-2017,1705
大众-尚酷-20092013（车头）,1705
长城-C30-2013（车头）,1703
一汽-骏派D60-2015（车头）,1702
丰田-锐志-20102012（车尾）,1697
跃进-NJ1052DCHZ2（车头）,1696
中国重汽-豪沃-2009（车头）,1693
铃木-雨燕-2011（车头）,1693
雷克萨斯-RX-20122014（车头）,1693
海马-M6-20152016,1692
奇瑞-瑞虎7-20162017,1692
长城-C30-2015(经典版)（车头）,1689
本田-雅阁-20082010(高配版)（车头）,1688
宝马-X1-2012（车头）,1684
日产-骐达-2016,1679
东风风神-AX3-2016,1677
东风风光-370-20152016（车尾）,1677
启辰-T90-2017,1666
奔驰-GLC级-2017（车尾）,1663
长安-神骐-2014（车头）,1659
宇通-ZK6852HC（车尾）,1656
北汽幻速-H2-20152016,1644
马自达-CX5-2015（车头）,1644
海马-福美来-20112013（车尾）,1638
长城-M4-20142015,1636
北汽威旺-M50F-2017,1634
长安-长安星卡S201-20122013（车头）,1630
本田-CRV-2005（车头）,1630
江淮-格尔发K（车头）,1628
吉利-金刚-20092010(2代)（车头）,1624
现代-索纳塔九-20152017（车尾）,1616
海马-福美来-2006（车头）,1615
纳智捷-大7SUV-2011（车头）,1612
福特-探险者-2011（车头）,1611
大众-辉腾-20112015（车头）,1609
中华-H230-2012,1609
宝马-1系-2013（车头）,1608
奔驰-E级-20142015(标准型)（车头）,1606
宇通-ZK6119H2Y（车尾）,1604
力帆-丰顺-2011,1597
日产-天籁-2004（车头）,1594
奇瑞-风云2-2010(两厢)（车尾）,1591
斯柯达-Yeti-20142016(低配版)（车头）,1588
吉利-海景-20102014（车尾）,1587
本田-思迪-20062007（车尾）,1586
起亚-K5-2016(中高配版)（车头）,1586
长安-CX70-2016（车头）,1585
大众-途安-2008（车头）,1585
斯巴鲁-森林人-20112012（车头）,1583
日产-天籁-20042007（车尾）,1583
日产-轩逸-20062008（车尾）,1582
雷克萨斯-RX-20092014（车尾）,1581
猎豹-CS10-20152017（车尾）,1579
